"","day","time","ampm","meeting","location","address","format","city","type","state","lon","lat","schedule","county"
"1457","Thursday",08:00:00,"pm","Phoenix Group","908 Avenue G","908 Avenue G, Fort Madison, Iowa","O,CS,D,To","Fort Madison","Narcotics Anonymous","Iowa",-91.3139012,40.6306897,"3d 20H 0M 0S","Lee"
"1458","Thursday",08:00:00,"pm","Principles Before Personalities","Hope House, 805 Wisconsin Street","Hope House, 805 Wisconsin Street, Charles City, Iowa","O","Charles City","Narcotics Anonymous","Iowa",-92.673345,43.072232,"3d 20H 0M 0S","Floyd"
"1459","Thursday",08:00:00,"pm","Anything Goes","First united Methodist Church, 1915 Nebraska","First united Methodist Church, 1915 Nebraska, Sioux City, Iowa","D","Sioux City","Narcotics Anonymous","Iowa",-96.4040778,42.5105044,"3d 20H 0M 0S","Woodbury"
"1460","Thursday",08:00:00,"pm","Men's Meeting","St. Mark's Church, 601 2nd Ave SE","St. Mark's Church, 601 2nd Ave SE, Cedar Rapids, Iowa",NA,"Cedar Rapids","Narcotics Anonymous","Iowa",-91.732474,41.9691959,"3d 20H 0M 0S","Linn"
"1461","Thursday",08:30:00,"pm","Topic Meeting","The Source, 1166 1/2 Main Street","The Source, 1166 1/2 Main Street, Dubuque, Iowa","O,CL,To,WC,TC","Dubuque","Narcotics Anonymous","Iowa",-90.6619976,42.4913718,"3d 20H 30M 0S","Dubuque"
"1462","Friday",10:30:00,"am","Living Free","Living Free House, 1404 Summit Street","Living Free House, 1404 Summit Street, Sioux City, Iowa","C,O,CS,D","Sioux City","Narcotics Anonymous","Iowa",-96.4092124,42.5053135,"4d 10H 30M 0S","Woodbury"
"1463","Friday",12:00:00,"pm","We Do Recover","Safe Place Foundation, 527 6th Avenue SouthEast","Safe Place Foundation, 527 6th Avenue SouthEast, Cedar Rapids, Iowa","O,To,WC","Cedar Rapids","Narcotics Anonymous","Iowa",-91.6599942,41.976653,"4d 12H 0M 0S","Linn"
"1464","Friday",12:00:00,"pm","Found A Way Out","First Christian Church, 2500 University Avenue","First Christian Church, 2500 University Avenue, Des Moines, Iowa","O","Des Moines","Narcotics Anonymous","Iowa",-93.6513137,41.599877,"4d 12H 0M 0S","Polk"
"1465","Friday",12:00:00,"pm","Let It Be","The New LiteHouse, 200 16th Avenue","The New LiteHouse, 200 16th Avenue, Council Bluffs, Iowa","O","Council Bluffs","Narcotics Anonymous","Iowa",-95.8468983,41.2468203,"4d 12H 0M 0S","Pottawattamie"
"1466","Friday",12:00:00,"pm","Promise","West End Alano Club, 2603 Rockingham Road","West End Alano Club, 2603 Rockingham Road, Davenport, Iowa","O,WC","Davenport","Narcotics Anonymous","Iowa",-90.6154944,41.5128781,"4d 12H 0M 0S","Scott"
"1467","Friday",12:00:00,"pm","O'Town Recovery","First Pentecostal Assembly Of God, 733 Church Street","First Pentecostal Assembly Of God, 733 Church Street, Ottumwa, Iowa","O","Ottumwa","Narcotics Anonymous","Iowa",-92.4226923,41.0068095,"4d 12H 0M 0S","Wapello"
"1468","Friday",12:15:00,"pm","Basic NA","217 East 4th Street","217 East 4th Street, Waterloo, Iowa","C,ME,TC","Waterloo","Narcotics Anonymous","Iowa",-92.3356909,42.498771,"4d 12H 15M 0S","Black Hawk"
"1469","Friday",01:00:00,"pm","Just For Today","The Source, 1166 1/2 Main Street","The Source, 1166 1/2 Main Street, Dubuque, Iowa","O,BT,WC","Dubuque","Narcotics Anonymous","Iowa",-90.6619976,42.4913718,"4d 13H 0M 0S","Dubuque"
"1470","Friday",05:30:00,"pm","Stick & Stay","Des Moines Social Club, 900 Mulberry Street","Des Moines Social Club, 900 Mulberry Street, Des Moines, Iowa","O","Des Moines","Narcotics Anonymous","Iowa",-93.6280095,41.5833415,"4d 17H 30M 0S","Polk"
"1471","Friday",05:30:00,"pm","We Do Recover","Blandine Club, 117 1/2 Perry Street","Blandine Club, 117 1/2 Perry Street, Davenport, Iowa","O","Davenport","Narcotics Anonymous","Iowa",-90.5724084,41.5208475,"4d 17H 30M 0S","Scott"
"1472","Friday",05:30:00,"pm","Living Free","1404 Summit Street","1404 Summit Street, Sioux City, Iowa","C,O","Sioux City","Narcotics Anonymous","Iowa",-96.4092124,42.5053135,"4d 17H 30M 0S","Woodbury"
"1473","Friday",06:00:00,"pm","We Do Recover Group","Trinity Episcopal Church, 211 Walnut Street","Trinity Episcopal Church, 211 Walnut Street, Muscatine, Iowa","O,St,TC","Muscatine","Narcotics Anonymous","Iowa",-91.042464,41.423466,"4d 18H 0M 0S","Muscatine"
"1474","Friday",06:00:00,"pm","Friday Night End of the Road Group","311 Irving Street","311 Irving Street, Waterloo, Iowa","SD,TC","Waterloo","Narcotics Anonymous","Iowa",-92.3269,42.4986448,"4d 18H 0M 0S","Black Hawk"
"1475","Friday",06:00:00,"pm","Meet the New You","New Beginnings Church, 910 Boyson Court","New Beginnings Church, 910 Boyson Court, Hiawatha, Iowa",NA,"Hiawatha","Narcotics Anonymous","Iowa",-91.676452,42.0462368,"4d 18H 0M 0S","Linn"
"1476","Friday",06:30:00,"pm","Just for Today","406 North 3rd Street","406 North 3rd Street, Red Oak, Iowa","O,CL","Red Oak","Narcotics Anonymous","Iowa",-95.228829,41.0083891,"4d 18H 30M 0S","Montgomery"
"1477","Friday",07:00:00,"pm","We Do Recover","River Community Church, 3001 Muscatine Avenue","River Community Church, 3001 Muscatine Avenue, Iowa City, Iowa","O,CS,To,WC,AB,VM,TC","Iowa City","Narcotics Anonymous","Iowa",-91.4929438,41.6491722,"4d 19H 0M 0S","Johnson"
"1478","Friday",07:00:00,"pm","Spirit of Anonymity In Action","608 West 4th Street","608 West 4th Street, Waterloo, Iowa","O,TC","Waterloo","Narcotics Anonymous","Iowa",-92.344199,42.4919701,"4d 19H 0M 0S","Black Hawk"
"1479","Friday",07:00:00,"pm","Gimme 12 Steps","917 10th Street","917 10th Street, Boone, Iowa","O,D,TC","Boone","Narcotics Anonymous","Iowa",-93.8793316,42.0660693,"4d 19H 0M 0S","Boone"
"1480","Friday",07:00:00,"pm","Participation Meeting","St. Paul's Lutheran Church, 612 West 3rd Street","St. Paul's Lutheran Church, 612 West 3rd Street, Sumner, Iowa","O,TC","Sumner","Narcotics Anonymous","Iowa",-92.105031,42.849613,"4d 19H 0M 0S","Bremer"
"1481","Friday",07:00:00,"pm","Friday Night Live","309 Elm Street","309 Elm Street, Atlantic, Iowa","O","Atlantic","Narcotics Anonymous","Iowa",-95.0104858,41.4075477,"4d 19H 0M 0S","Cass"
"1482","Friday",07:00:00,"pm","Keep It Real","The Source, 1166 1/2 Main Street","The Source, 1166 1/2 Main Street, Dubuque, Iowa","C","Dubuque","Narcotics Anonymous","Iowa",-90.6619976,42.4913718,"4d 19H 0M 0S","Dubuque"
"1483","Friday",07:00:00,"pm","Narcotics Anonymous","First Christian Church, 205 North 7th Street","First Christian Church, 205 North 7th Street, Estherville, Iowa","O,RF,WC","Estherville","Narcotics Anonymous","Iowa",-94.8356512,43.4041716,"4d 19H 0M 0S","Emmet"
"1484","Friday",07:00:00,"pm","Keeping it Real","United Methodist Church, 301 Hansen Boulevard","United Methodist Church, 301 Hansen Boulevard, West Union, Iowa","O,D,WC,TC","West Union","Narcotics Anonymous","Iowa",-91.8011419,42.9648466,"4d 19H 0M 0S","Fayette"
"1485","Friday",07:00:00,"pm","We Do Recover","Wellington Community Center, 392 15th Street SouthEast","Wellington Community Center, 392 15th Street SouthEast, Cedar Rapids, Iowa","O","Cedar Rapids","Narcotics Anonymous","Iowa",-91.6503293,41.9840327,"4d 19H 0M 0S","Linn"
"1486","Friday",07:00:00,"pm","Beacon New Beginnings","United Methodist Church, 417 Kilbourn Street","United Methodist Church, 417 Kilbourn Street, Beacon, Iowa","O,CL,WC","Beacon","Narcotics Anonymous","Iowa",-92.6454376,41.2965148,"4d 19H 0M 0S","Mahaska"
"1487","Friday",07:00:00,"pm","Free On Friday","Celebrate Christian Church, 1005 North Lincoln Street","Celebrate Christian Church, 1005 North Lincoln Street, Knoxville, Iowa","O","Knoxville","Narcotics Anonymous","Iowa",-93.1087596,41.3266774,"4d 19H 0M 0S","Marion"
"1488","Friday",07:00:00,"pm","Cope Without Dope","Central Christian Church Central Christian Church, 300 West Main Street","Central Christian Church Central Christian Church, 300 West Main Street, Marshalltown, Iowa","O,D,TC","Marshalltown","Narcotics Anonymous","Iowa",-92.9182612,42.0488544,"4d 19H 0M 0S","Marshall"
"1489","Friday",07:00:00,"pm","Stairway to Heaven","Floyd Valley Hosiptal, 714 Lincoln Street NorthEast","Floyd Valley Hosiptal, 714 Lincoln Street NorthEast, Le Mars, Iowa","CS,WEB,VM,TC","Le Mars","Narcotics Anonymous","Iowa",-96.1555839,42.796123,"4d 19H 0M 0S","Plymouth"
"1490","Friday",07:00:00,"pm","Free on Friday","Lutheran Hospital, 700 East University Avenue","Lutheran Hospital, 700 East University Avenue, Des Moines, Iowa","O,WC","Des Moines","Narcotics Anonymous","Iowa",-93.6097994,41.6021918,"4d 19H 0M 0S","Polk"
"1491","Friday",07:00:00,"pm","Guardian Angels II","Tremble United Methodist Church, 1424 27th Street","Tremble United Methodist Church, 1424 27th Street, Sioux City, Iowa","O,CS,D","Sioux City","Narcotics Anonymous","Iowa",-96.391342,42.5173264,"4d 19H 0M 0S","Woodbury"
"1492","Friday",07:00:00,"pm","Together We Can","402 Hickory Street","402 Hickory Street, Early, Iowa","O","Early","Narcotics Anonymous","Iowa",-95.1572985,42.4642084,"4d 19H 0M 0S","Sac"
"1493","Friday",07:00:00,"pm","New Beginnings","The Church, 138 N Washington Street","The Church, 138 N Washington Street, Ottumwa, Iowa","O,WC","Ottumwa","Narcotics Anonymous","Iowa",-92.4118006,41.0201871,"4d 19H 0M 0S","Wapello"
"1494","Friday",07:30:00,"pm","Victory Is Possible (VIP)","The Gathering Place, 302 West Jefferson Street","The Gathering Place, 302 West Jefferson Street, Fairfield, Iowa","O,To,WC,CW","Fairfield","Narcotics Anonymous","Iowa",-91.9670922,41.0034962,"4d 19H 30M 0S","Jefferson"
"1495","Friday",07:30:00,"pm","More Will Be Revealed","First Congregational United Church of Christ, 100 1st Street NorthEast","First Congregational United Church of Christ, 100 1st Street NorthEast, Mason City, Iowa","O,D,To,TC","Mason City","Narcotics Anonymous","Iowa",-93.1993197,43.1528467,"4d 19H 30M 0S","Cerro Gordo"
"1496","Friday",07:30:00,"pm","New Beginnings","Grace United Methodist Church, 3700 Cottage Grove","Grace United Methodist Church, 3700 Cottage Grove, Des Moines, Iowa","O","Des Moines","Narcotics Anonymous","Iowa",-93.667303,41.598006,"4d 19H 30M 0S","Polk"
"1497","Friday",07:30:00,"pm","Discovery","Broadway United Methodist Church, 11 South 1st Street","Broadway United Methodist Church, 11 South 1st Street, Council Bluffs, Iowa","O,WC","Council Bluffs","Narcotics Anonymous","Iowa",-95.8433685,41.2632942,"4d 19H 30M 0S","Pottawattamie"
"1498","Friday",07:30:00,"pm","Our Primary Purpose","Station Clubhouse, 729 Pearl Street","Station Clubhouse, 729 Pearl Street, Grinell, Iowa","O,WC,TC","Grinnell","Narcotics Anonymous","Iowa",-92.7307104,41.7414591,"4d 19H 30M 0S","Poweshiek"
"1499","Friday",08:00:00,"pm","BAM","501 North 12th Street","501 North 12th Street, Fort Dodge, Iowa","C","Fort Dodge","Narcotics Anonymous","Iowa",-94.1830164,42.5110838,"4d 20H 0M 0S","Webster"
"1500","Friday",09:00:00,"pm","Principles Before Personalities","Westminster Presbyterian Church, 1285 3rd Ave SE","Westminster Presbyterian Church, 1285 3rd Ave SE, Cedar Rapids, Iowa","C,CL,WC,OE,WEB,VM","Cedar Rapids","Narcotics Anonymous","Iowa",-91.6532428,41.9843969,"4d 21H 0M 0S","Linn"
"1501","Friday",12:00:00,"am","Living Free","Living Free House, 1404 Summit Street","Living Free House, 1404 Summit Street, Sioux City, Iowa","C,O,CL,CS,D,OE","Sioux City","Narcotics Anonymous","Iowa",-96.4092124,42.5053135,"4d 0H 0M 0S","Woodbury"
"1502","Saturday",09:00:00,"am","The Breakfast Club","3636 Cottage Grove SE","3636 Cottage Grove SE, Cedar Rapids, Iowa",NA,"Cedar Rapids","Narcotics Anonymous","Iowa",-91.6153192,41.9955443,"5d 9H 0M 0S","Linn"
"1503","Saturday",09:00:00,"am","Basic Text Study","3003 62nd Street","3003 62nd Street, Urbandale, Iowa","BT,BK","Urbandale","Narcotics Anonymous","Iowa",-93.7022578,41.6223776,"5d 9H 0M 0S","Polk"
"1504","Saturday",10:00:00,"am","The New Life Group","16159 County Road E16","16159 County Road E16, Monticello, Iowa","O","Monticello","Narcotics Anonymous","Iowa",-91.1921224,42.2240009,"5d 10H 0M 0S","Jones"
"1505","Saturday",10:30:00,"am","Living Free","Living Free House, 1404 Summit Street","Living Free House, 1404 Summit Street, Sioux City, Iowa","C,O,CS,D","Sioux City","Narcotics Anonymous","Iowa",-96.4092124,42.5053135,"5d 10H 30M 0S","Woodbury"
"1506","Saturday",11:00:00,"am","Step Up!","1211 Vine Street","1211 Vine Street, West Des Moines, Iowa","St,WC","West Des Moines","Narcotics Anonymous","Iowa",-93.7197108,41.5782946,"5d 11H 0M 0S","Polk"
"1507","Saturday",11:30:00,"am","Saturday Serenity Meeting","Uptown Bill's, 730 South Dubuque Street","Uptown Bill's, 730 South Dubuque Street, Iowa City, Iowa","O,D,To,WC,VM,TC","Iowa City","Narcotics Anonymous","Iowa",-91.5328416,41.6523762,"5d 11H 30M 0S","Johnson"
"1508","Saturday",12:00:00,"pm","Carroll Nooners Basic Text","Recovery Hall, 1240 Heirs Avenue, Suite E","Recovery Hall, 1240 Heirs Avenue, Suite E, Carroll, Iowa","C","Carroll","Narcotics Anonymous","Iowa",-94.8798008,42.0763987,"5d 12H 0M 0S","Carroll"
"1509","Saturday",12:00:00,"pm","Steps in the Right Direction","Saint Marks Church, 4700 Johnson Avenue NorthWest","Saint Marks Church, 4700 Johnson Avenue NorthWest, Cedar Rapids, Iowa","O","Cedar Rapids","Narcotics Anonymous","Iowa",-91.732474,41.9691959,"5d 12H 0M 0S","Linn"
"1510","Saturday",12:00:00,"pm","Focus on Recovery","Blandine Club, 117 1/2 Perry Street","Blandine Club, 117 1/2 Perry Street, Davenport, Iowa","O","Davenport","Narcotics Anonymous","Iowa",-90.5724084,41.5208475,"5d 12H 0M 0S","Scott"
"1511","Saturday",12:00:00,"pm","O'Town Recovery","First Pentecostal Assembly Of God, 733 Church Street","First Pentecostal Assembly Of God, 733 Church Street, Ottumwa, Iowa","O","Ottumwa","Narcotics Anonymous","Iowa",-92.4226923,41.0068095,"5d 12H 0M 0S","Wapello"
"1512","Saturday",12:15:00,"pm","Basic NA","217 East 4th Street","217 East 4th Street, Waterloo, Iowa","IW,St,Tr,TC","Waterloo","Narcotics Anonymous","Iowa",-92.3356909,42.498771,"5d 12H 15M 0S","Black Hawk"
"1513","Saturday",01:00:00,"pm","Boys to Men","Living Free House, 1404 Summit Street","Living Free House, 1404 Summit Street, Sioux City, Iowa","C,M","Sioux City","Narcotics Anonymous","Iowa",-96.4092124,42.5053135,"5d 13H 0M 0S","Woodbury"
"1514","Saturday",02:00:00,"pm","Sisters Supporting Sisters","Catherine McAuley Center, 866 4th Ave SE","Catherine McAuley Center, 866 4th Ave SE, Cedar Rapids, Iowa","W,WEB,VM,TC","Cedar Rapids","Narcotics Anonymous","Iowa",-91.657774,41.981406,"5d 14H 0M 0S","Linn"
"1515","Saturday",05:00:00,"pm","Saturday Serenity","SCCO Building, 1105 8th Street","SCCO Building, 1105 8th Street, Harlan, Iowa","O,CL,WC","Harlan","Narcotics Anonymous","Iowa",-95.3203933,41.657323,"5d 17H 0M 0S","Pottawattamie"
"1516","Saturday",05:00:00,"pm","Saturday Serenity","SCCO Building, 1105 8th Street","SCCO Building, 1105 8th Street, Harlan, Iowa","O,CL,WC","Harlan","Narcotics Anonymous","Iowa",-95.3203933,41.657323,"5d 17H 0M 0S","Shelby"
"1517","Saturday",05:00:00,"pm","Saturday Serenity","SCCO Building, 1105 8th Street","SCCO Building, 1105 8th Street, Harlan, Iowa","O,CL,WC","Harlan","Narcotics Anonymous","Iowa",-95.3203933,41.657323,"5d 17H 0M 0S","Pottawattamie"
"1518","Saturday",05:00:00,"pm","Saturday Serenity","SCCO Building, 1105 8th Street","SCCO Building, 1105 8th Street, Harlan, Iowa","O,CL,WC","Harlan","Narcotics Anonymous","Iowa",-95.3203933,41.657323,"5d 17H 0M 0S","Shelby"
"1519","Saturday",05:30:00,"pm","Road to Recovery","Grace United, 2651 Telegraph Road","Grace United, 2651 Telegraph Road, Davenport, Iowa","C","Davenport","Narcotics Anonymous","Iowa",-90.6194603,41.5196514,"5d 17H 30M 0S","Scott"
"1520","Saturday",05:30:00,"pm","Living Free","Living Free House, 1404 Summit Street","Living Free House, 1404 Summit Street, Sioux City, Iowa","C,O,CS,D,WEB,VM","Sioux City","Narcotics Anonymous","Iowa",-96.4092124,42.5053135,"5d 17H 30M 0S","Woodbury"
"1521","Saturday",06:00:00,"pm","Sisters & Brothers of Serenity","Bethel Church, 512 6th Street SouthEast","Bethel Church, 512 6th Street SouthEast, Cedar Rapids, Iowa","O,M,W","Cedar Rapids","Narcotics Anonymous","Iowa",-91.6641108,41.9763732,"5d 18H 0M 0S","Linn"
"1522","Saturday",06:00:00,"pm","Mustard Seed Group","United Church of Christ, East Platt Street","United Church of Christ, East Platt Street, Maqueketa, Iowa","O","Maquoketa","Narcotics Anonymous","Iowa",-90.6638491,42.0693544,"5d 18H 0M 0S","Jackson"
"1523","Saturday",06:30:00,"pm","Who Is An Addict","First Lutheran Church, 617 Mulberry Street","First Lutheran Church, 617 Mulberry Street, Waterloo, Iowa","O,TC","Waterloo","Narcotics Anonymous","Iowa",-92.3297222,42.5008333,"5d 18H 30M 0S","Black Hawk"
"1524","Saturday",06:30:00,"pm","New Directions","First Friends Church, 2409 South 6th Street","First Friends Church, 2409 South 6th Street, Marshalltown, Iowa","C,D","Marshalltown","Narcotics Anonymous","Iowa",-92.9228851,42.0168215,"5d 18H 30M 0S","Marshall"
"1525","Saturday",06:30:00,"pm","Central City","Urban Dreams, 601 Forest Avenue","Urban Dreams, 601 Forest Avenue, Des Moines, Iowa","O,WC","Des Moines","Narcotics Anonymous","Iowa",-93.626115,41.60415,"5d 18H 30M 0S","Polk"
"1526","Saturday",06:30:00,"pm","Earlham NA Group","First Presbyterian Church, 225 E 1st Street","First Presbyterian Church, 225 E 1st Street, Earlham, Iowa","ENG","Earlham","Narcotics Anonymous","Iowa",-94.1204731,41.491785,"5d 18H 30M 0S","Madison"
"1527","Saturday",07:00:00,"pm","Saturday Night Live","Historical Center School, 211 South Center","Historical Center School, 211 South Center, Lake City, Iowa","O","Lake City","Narcotics Anonymous","Iowa",-94.7342585,42.2660357,"5d 19H 0M 0S","Calhoun"
"1528","Saturday",07:00:00,"pm","Miracles Happen","The Source, 1166 1/2 Main Street","The Source, 1166 1/2 Main Street, Dubuque, Iowa","O,CL","Dubuque","Narcotics Anonymous","Iowa",-90.6619976,42.4913718,"5d 19H 0M 0S","Dubuque"
"1529","Saturday",07:00:00,"pm","Do It","Alano Club, 517 1st Street North East","Alano Club, 517 1st Street North East, Oelwein, Iowa","C,TC","Oelwein","Narcotics Anonymous","Iowa",-91.9078055,42.6800134,"5d 19H 0M 0S","Fayette"
"1530","Saturday",07:00:00,"pm","Saturday Night Freedom","Fireside, 11241 US Highway 65 North","Fireside, 11241 US Highway 65 North, Iowa Falls, Iowa","O,D,TC","Iowa Falls","Narcotics Anonymous","Iowa",-93.2628904,42.5399494,"5d 19H 0M 0S","Hardin"
"1531","Saturday",07:00:00,"pm","Saturday Night Live","Ft. Des Moines Methodist Church, 6205 SouthWest 9th Street","Ft. Des Moines Methodist Church, 6205 SouthWest 9th Street, Des Moines, Iowa","O,WC","Des Moines","Narcotics Anonymous","Iowa",-93.6250859,41.5279113,"5d 19H 0M 0S","Polk"
"1532","Saturday",07:00:00,"pm","We Do Recover","Blandine Club, 117 1/2 Perry Street","Blandine Club, 117 1/2 Perry Street, Davenport, Iowa","O","Davenport","Narcotics Anonymous","Iowa",-90.5724084,41.5208475,"5d 19H 0M 0S","Scott"
"1533","Saturday",07:00:00,"pm","Seekers of Serenity","Collegiate United Methodist Church, 2622 Lincoln Way","Collegiate United Methodist Church, 2622 Lincoln Way, Ames, Iowa","BT,BK,WEB,VM,TC","Ames","Narcotics Anonymous","Iowa",-93.652672,42.022149,"5d 19H 0M 0S","Story"
"1534","Saturday",07:00:00,"pm","Camel Club","Camel Club, 410 Keota Street","Camel Club, 410 Keota Street, Ottumwa, Iowa","O","Ottumwa","Narcotics Anonymous","Iowa",-92.4299468,40.9970169,"5d 19H 0M 0S","Wapello"
"1535","Saturday",07:00:00,"pm","New Rising","Shalom Center, 501 North 12 Street","Shalom Center, 501 North 12 Street, Fort Dodge, Iowa","C,SD,WC","Fort Dodge","Narcotics Anonymous","Iowa",-94.183068,42.511056,"5d 19H 0M 0S","Webster"
"1536","Saturday",07:00:00,"pm","Keeping it Simple","Trimble United Methodist Church, 1424 27th Street","Trimble United Methodist Church, 1424 27th Street, Sioux City, Iowa","O,CS,TC","Sioux City","Narcotics Anonymous","Iowa",-96.391342,42.5173264,"5d 19H 0M 0S","Woodbury"
"1537","Saturday",07:00:00,"pm","Spiritual Principles","United Methodist Church, 130 West Grant","United Methodist Church, 130 West Grant, Osceola, Iowa",NA,"Osceola","Narcotics Anonymous","Iowa",-93.7672081,41.0292157,"5d 19H 0M 0S","Clarke"
"1538","Saturday",07:30:00,"pm","Saturday Night Salvation","Experience Church, 3800 East Douglas Avenue","Experience Church, 3800 East Douglas Avenue, Des Moines, Iowa","O","Des Moines","Narcotics Anonymous","Iowa",-93.5414698,41.6300442,"5d 19H 30M 0S","Polk"
"1539","Saturday",08:00:00,"pm","HOW","St. Paul's Lutheran Church, 329 East State Street","St. Paul's Lutheran Church, 329 East State Street, Mason City, Iowa","C,D,To,TC","Mason City","Narcotics Anonymous","Iowa",-93.1949199,43.1514136,"5d 20H 0M 0S","Cerro Gordo"
"1540","Saturday",08:00:00,"pm","Alive","Finn House, 600 North Ridgley Street","Finn House, 600 North Ridgley Street, Algona, Iowa","O,D,To","Algona","Narcotics Anonymous","Iowa",-94.2410735,43.0745889,"5d 20H 0M 0S","Kossuth"
"1541","Saturday",08:00:00,"pm","Principles Before Personalities","Westminster Presbyterian Church, 1285 3rd Ave SE","Westminster Presbyterian Church, 1285 3rd Ave SE, Cedar Rapids, Iowa","O,D,JT,RF,SD,To,OE,TC","Cedar Rapids","Narcotics Anonymous","Iowa",-91.6532428,41.9843969,"5d 20H 0M 0S","Linn"
"1542","Saturday",08:30:00,"pm","Saturday Night Unity Group","Trimble United Methodist Church, 1424 27th Street","Trimble United Methodist Church, 1424 27th Street, Sioux City, Iowa","O,CS,TC","Sioux City","Narcotics Anonymous","Iowa",-96.391342,42.5173264,"5d 20H 30M 0S","Woodbury"
"1543","Saturday",10:00:00,"pm","Basic Text Study","Community Action Agency, 2700 Leech Avenue, Room 104","Community Action Agency, 2700 Leech Avenue, Room 104, Sioux City, Iowa","BT","Sioux City","Narcotics Anonymous","Iowa",-96.3739715,42.4874335,"5d 22H 0M 0S","Woodbury"
"1544","Saturday",12:00:00,"am","Living Free","Living Free House, 1404 Summit Street","Living Free House, 1404 Summit Street, Sioux City, Iowa","C,O,CL,CS,D,OE","Sioux City","Narcotics Anonymous","Iowa",-96.4092124,42.5053135,"5d 0H 0M 0S","Woodbury"
"1545","Monday",07:00:00,"pm","Aca<U+00A0>Mary Greeley Medical Center","Mary Greeley Medical Center, 1111 Duff Ave, North D","Mary Greeley Medical Center, 1111 Duff Ave, North D, Ames, Iowa",NA,"Ames","Adult children of alcoholic","Iowa",-93.6122175,42.0332093,"19H 0M 0S","Story"
"1546","Wednesday",05:30:00,"pm","Adult children of alcoholic","St. Paul Lutheran Church 2136 Brady St","St. Paul Lutheran Church 2136 Brady St, <U+00A0>Davenport<U+00A0>, Iowa",NA,"Davenport","Adult children of alcoholic","Iowa",-90.574772,41.5412589,"2d 17H 30M 0S","Scott"
"1547","Thursday",05:30:00,"pm","Adult children of alcoholic","1213 Lucinda Street","1213 Lucinda Street, Perry<U+00A0>, Iowa",NA,"Perry","Adult children of alcoholic","Iowa",-94.104595,41.840401,"3d 17H 30M 0S","Dallas"
"1548","Thursday",06:00:00,"pm","Keep it simple","90 Main St. Apt. 208","90 Main St. Apt. 208, Dubuque, Iowa",NA,"Dubuque","Adult children of alcoholic","Iowa",-90.6635567,42.4948969,"3d 18H 0M 0S","Dubuque"
"1549","Thursday",06:00:00,"pm","Adult children of alcoholic","700 E University Avenue","700 E University Avenue, Des Moines<U+00A0>, Iowa",NA,"Des Moines","Adult children of alcoholic","Iowa",-93.6097501,41.60142,"3d 18H 0M 0S","Polk"
"1550","Thursday",06:00:00,"pm","Adult children of alcoholic","701 E University Avenue","701 E University Avenue, Des Moines, Iowa",NA,"Des Moines","Adult children of alcoholic","Iowa",-93.6108548,41.6003388,"3d 18H 0M 0S","Polk"
"1551","Friday",07:00:00,"pm","Adult children of alcoholic","702 E University Avenue","702 E University Avenue, Des Moines, Iowa",NA,"Des Moines","Adult children of alcoholic","Iowa",-93.6094798,41.600438,"4d 19H 0M 0S","Polk"
"1552","Saturday",10:00:00,"am","Adult children of alcoholic","3420 Jersey Ridge Road","3420 Jersey Ridge Road, Davenport<U+00A0>, Iowa",NA,"Davenport","Adult children of alcoholic","Iowa",-90.5428442,41.5550494,"5d 10H 0M 0S","Scott"
"1553","Saturday",12:00:00,"pm","Adult children of alcoholic","700 E University Ave","700 E University Ave, Des Moines<U+00A0>, Iowa",NA,"Des Moines","Adult children of alcoholic","Iowa",-93.6097501,41.60142,"5d 12H 0M 0S","Polk"
"1554","Sunday",06:00:00,"pm","Hope AFG","223 E 4th St N","223 E 4th St N, Newton, IA, 50208, USA",NA,"Newton","Al-anon","IA",-93.0501865,41.7010911,"6d 18H 0M 0S","Jasper"
"1555","Sunday",08:00:00,"am","Marshalltown AFG","1311 E Nevada St","1311 E Nevada St, Marshalltown, IA, 50158, USA",NA,"Marshalltown","Al-anon","IA",-92.8901778,42.0441111,"6d 8H 0M 0S","Marshall"
"1556","Thursday",06:30:00,"pm","Marshalltown AFG","1311 E Nevada St","1311 E Nevada St, Marshalltown, IA, 50158, USA",NA,"Marshalltown","Al-anon","IA",-92.8901778,42.0441111,"3d 18H 30M 0S","Marshall"
"1557","Monday",07:00:00,"pm","Grinnell Step Study AFG","1025 5th Ave","1025 5th Ave, Grinnell, IA, 50112, USA",NA,"Grinnell","Al-anon","IA",-92.7213419,41.7452028,"19H 0M 0S","Poweshiek"
"1558","Tuesday",07:00:00,"pm","Courage To Be Me Alateen","1701 8th St SW","1701 8th St SW, Altoona, IA, 50009, USA",NA,"Altoona","Al-anon","IA",-93.4846066,41.644725,"1d 19H 0M 0S","Polk"
"1559","Tuesday",07:00:00,"pm","Tuesday Night Step Study AFG","1701 8th St SW","1701 8th St SW, Altoona, IA, 50009, USA",NA,"Altoona","Al-anon","IA",-93.4846066,41.644725,"1d 19H 0M 0S","Polk"
"1560","Monday",07:00:00,"pm","Beginner's AFG","1201 Mccormick Ave","1201 Mccormick Ave, Ames, IA, 50010, USA",NA,"Ames","Al-anon","IA",-93.5862918,42.0331781,"19H 0M 0S","Story"
"1561","Thursday",07:00:00,"pm","Daily Hope And Courage AFG","1201 McCormick Ave","1201 McCormick Ave, Ames, IA, 50010, USA",NA,"Ames","Al-anon","IA",-93.5862918,42.0331781,"3d 19H 0M 0S","Story"
